"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"2020"	"2020"	"Heroin"	"T40.1"	87	3980783	2.2
	"Oklahoma"	"40"	"2020"	"2020"	"Other opioids"	"T40.2"	105	3980783	2.6
	"Oklahoma"	"40"	"2020"	"2020"	"Methadone"	"T40.3"	18	3980783	Unreliable
	"Oklahoma"	"40"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	150	3980783	3.8
	"Oklahoma"	"40"	"2021"	"2021"	"Opium"	"T40.0"	0	3986639	Unreliable
	"Oklahoma"	"40"	"2021"	"2021"	"Heroin"	"T40.1"	45	3986639	1.1
	"Oklahoma"	"40"	"2021"	"2021"	"Other opioids"	"T40.2"	120	3986639	3.0
	"Oklahoma"	"40"	"2021"	"2021"	"Methadone"	"T40.3"	32	3986639	0.8
	"Oklahoma"	"40"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	342	3986639	8.6
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	3986639	Unreliable
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	39	3986639	1.0
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	121	3986639	3.0
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	21	3986639	0.5
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	653	3986639	16.4
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	3986639	Unreliable
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	3986639	Suppressed
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	38	3986639	1.0
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	Suppressed	3986639	Suppressed
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	255	3986639	6.4
	"Oregon"	"41"	"2018"	"2018"	"Opium"	"T40.0"	Suppressed	4190713	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"Heroin"	"T40.1"	157	4190713	3.7
	"Oregon"	"41"	"2018"	"2018"	"Other opioids"	"T40.2"	129	4190713	3.1
	"Oregon"	"41"	"2018"	"2018"	"Methadone"	"T40.3"	34	4190713	0.8
	"Oregon"	"41"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	100	4190713	2.4
	"Oregon"	"41"	"2019"	"2019"	"Opium"	"T40.0"	0	4217737	Unreliable
	"Oregon"	"41"	"2019"	"2019"	"Heroin"	"T40.1"	150	4217737	3.6
	"Oregon"	"41"	"2019"	"2019"	"Other opioids"	"T40.2"	105	4217737	2.5
	"Oregon"	"41"	"2019"	"2019"	"Methadone"	"T40.3"	29	4217737	0.7
	"Oregon"	"41"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	96	4217737	2.3
	"Oregon"	"41"	"2020"	"2020"	"Opium"	"T40.0"	0	4241507	Unreliable
	"Oregon"	"41"	"2020"	"2020"	"Heroin"	"T40.1"	203	4241507	4.8
	"Oregon"	"41"	"2020"	"2020"	"Other opioids"	"T40.2"	114	4241507	2.7
	"Oregon"	"41"	"2020"	"2020"	"Methadone"	"T40.3"	34	4241507	0.8
	"Oregon"	"41"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	245	4241507	5.8
	"Oregon"	"41"	"2021"	"2021"	"Opium"	"T40.0"	0	4246155	Unreliable
	"Oregon"	"41"	"2021"	"2021"	"Heroin"	"T40.1"	223	4246155	5.3
	"Oregon"	"41"	"2021"	"2021"	"Other opioids"	"T40.2"	178	4246155	4.2
	"Oregon"	"41"	"2021"	"2021"	"Methadone"	"T40.3"	44	4246155	1.0
	"Oregon"	"41"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	537	4246155	12.6
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	4246155	Unreliable
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	118	4246155	2.8
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	138	4246155	3.2
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	35	4246155	0.8
	"Oregon"	"41"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	860	4246155	20.3
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	4246155	Unreliable
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	31	4246155	0.7
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	61	4246155	1.4
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	15	4246155	Unreliable
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	592	4246155	13.9
	"Pennsylvania"	"42"	"2018"	"2018"	"Opium"	"T40.0"	0	12807060	Unreliable
	"Pennsylvania"	"42"	"2018"	"2018"	"Heroin"	"T40.1"	848	12807060	6.6
	"Pennsylvania"	"42"	"2018"	"2018"	"Other opioids"	"T40.2"	603	12807060	4.7
	"Pennsylvania"	"42"	"2018"	"2018"	"Methadone"	"T40.3"	119	12807060	0.9
	"Pennsylvania"	"42"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	2448	12807060	19.1
	"Pennsylvania"	"42"	"2019"	"2019"	"Opium"	"T40.0"	0	12801989	Unreliable
	"Pennsylvania"	"42"	"2019"	"2019"	"Heroin"	"T40.1"	818	12801989	6.4
	"Pennsylvania"	"42"	"2019"	"2019"	"Other opioids"	"T40.2"	516	12801989	4.0
	"Pennsylvania"	"42"	"2019"	"2019"	"Methadone"	"T40.3"	135	12801989	1.1
	"Pennsylvania"	"42"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	2688	12801989	21.0
	"Pennsylvania"	"42"	"2020"	"2020"	"Opium"	"T40.0"	0	12783254	Unreliable
	"Pennsylvania"	"42"	"2020"	"2020"	"Heroin"	"T40.1"	806	12783254	6.3
	"Pennsylvania"	"42"	"2020"	"2020"	"Other opioids"	"T40.2"	633	12783254	5.0
	"Pennsylvania"	"42"	"2020"	"2020"	"Methadone"	"T40.3"	155	12783254	1.2
	"Pennsylvania"	"42"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	3608	12783254	28.2
	"Pennsylvania"	"42"	"2021"	"2021"	"Opium"	"T40.0"	0	12964056	Unreliable
	"Pennsylvania"	"42"	"2021"	"2021"	"Heroin"	"T40.1"	468	12964056	3.6
	"Pennsylvania"	"42"	"2021"	"2021"	"Other opioids"	"T40.2"	630	12964056	4.9
	"Pennsylvania"	"42"	"2021"	"2021"	"Methadone"	"T40.3"	179	12964056	1.4
	"Pennsylvania"	"42"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	3822	12964056	29.5
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	12964056	Unreliable
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	308	12964056	2.4
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	493	12964056	3.8
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	164	12964056	1.3
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	3723	12964056	28.7
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	12964056	Unreliable
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	114	12964056	0.9
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	282	12964056	2.2
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	119	12964056	0.9
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	2286	12964056	17.6
	"Rhode Island"	"44"	"2018"	"2018"	"Opium"	"T40.0"	0	1057315	Unreliable
	"Rhode Island"	"44"	"2018"	"2018"	"Heroin"	"T40.1"	24	1057315	2.3
	"Rhode Island"	"44"	"2018"	"2018"	"Other opioids"	"T40.2"	59	1057315	5.6
	"Rhode Island"	"44"	"2018"	"2018"	"Methadone"	"T40.3"	33	1057315	3.1
	"Rhode Island"	"44"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	214	1057315	20.2
	"Rhode Island"	"44"	"2019"	"2019"	"Opium"	"T40.0"	0	1059361	Unreliable
	"Rhode Island"	"44"	"2019"	"2019"	"Heroin"	"T40.1"	18	1059361	Unreliable
	"Rhode Island"	"44"	"2019"	"2019"	"Other opioids"	"T40.2"	43	1059361	4.1
	"Rhode Island"	"44"	"2019"	"2019"	"Methadone"	"T40.3"	24	1059361	2.3
	"Rhode Island"	"44"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	204	1059361	19.3
	"Rhode Island"	"44"	"2020"	"2020"	"Opium"	"T40.0"	0	1057125	Unreliable
	"Rhode Island"	"44"	"2020"	"2020"	"Heroin"	"T40.1"	Suppressed	1057125	Suppressed
	"Rhode Island"	"44"	"2020"	"2020"	"Other opioids"	"T40.2"	42	1057125	4.0
	"Rhode Island"	"44"	"2020"	"2020"	"Methadone"	"T40.3"	51	1057125	4.8
	"Rhode Island"	"44"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	294	1057125	27.8
	"Rhode Island"	"44"	"2021"	"2021"	"Opium"	"T40.0"	0	1095610	Unreliable
	"Rhode Island"	"44"	"2021"	"2021"	"Heroin"	"T40.1"	Suppressed	1095610	Suppressed
	"Rhode Island"	"44"	"2021"	"2021"	"Other opioids"	"T40.2"	47	1095610	4.3
	"Rhode Island"	"44"	"2021"	"2021"	"Methadone"	"T40.3"	47	1095610	4.3
	"Rhode Island"	"44"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	347	1095610	31.7
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	1095610	Unreliable
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	Suppressed	1095610	Suppressed
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	44	1095610	4.0
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	32	1095610	2.9
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	317	1095610	28.9
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	1095610	Unreliable
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	0	1095610	Unreliable
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	26	1095610	2.4
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	24	1095610	2.2
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	169	1095610	15.4
	"South Carolina"	"45"	"2018"	"2018"	"Opium"	"T40.0"	Suppressed	5084127	Suppressed
	"South Carolina"	"45"	"2018"	"2018"	"Heroin"	"T40.1"	185	5084127	3.6
	"South Carolina"	"45"	"2018"	"2018"	"Other opioids"	"T40.2"	342	5084127	6.7
	"South Carolina"	"45"	"2018"	"2018"	"Methadone"	"T40.3"	61	5084127	1.2
	"South Carolina"	"45"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	517	5084127	10.2
	"South Carolina"	"45"	"2019"	"2019"	"Opium"	"T40.0"	Suppressed	5148714	Suppressed
	"South Carolina"	"45"	"2019"	"2019"	"Heroin"	"T40.1"	199	5148714	3.9
	"South Carolina"	"45"	"2019"	"2019"	"Other opioids"	"T40.2"	345	5148714	6.7
	"South Carolina"	"45"	"2019"	"2019"	"Methadone"	"T40.3"	31	5148714	0.6
	"South Carolina"	"45"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	572	5148714	11.1
	"South Carolina"	"45"	"2020"	"2020"	"Opium"	"T40.0"	0	5218040	Unreliable
	"South Carolina"	"45"	"2020"	"2020"	"Heroin"	"T40.1"	258	5218040	4.9
	"South Carolina"	"45"	"2020"	"2020"	"Other opioids"	"T40.2"	406	5218040	7.8
	"South Carolina"	"45"	"2020"	"2020"	"Methadone"	"T40.3"	46	5218040	0.9
	"South Carolina"	"45"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	1165	5218040	22.3
	"South Carolina"	"45"	"2021"	"2021"	"Opium"	"T40.0"	0	5190705	Unreliable
	"South Carolina"	"45"	"2021"	"2021"	"Heroin"	"T40.1"	140	5190705	2.7
	"South Carolina"	"45"	"2021"	"2021"	"Other opioids"	"T40.2"	390	5190705	7.5
	"South Carolina"	"45"	"2021"	"2021"	"Methadone"	"T40.3"	73	5190705	1.4
	"South Carolina"	"45"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	1524	5190705	29.4
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	5190705	Unreliable
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	54	5190705	1.0
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	364	5190705	7.0
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	59	5190705	1.1
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	1657	5190705	31.9
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	5190705	Unreliable
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	21	5190705	0.4
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	187	5190705	3.6
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	31	5190705	0.6
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	1044	5190705	20.1
	"South Dakota"	"46"	"2018"	"2018"	"Opium"	"T40.0"	0	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Heroin"	"T40.1"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	"Other opioids"	"T40.2"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	"Methadone"	"T40.3"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	14	882235	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	"Opium"	"T40.0"	0	884659	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	"Heroin"	"T40.1"	Suppressed	884659	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	"Other opioids"	"T40.2"	15	884659	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	"Methadone"	"T40.3"	Suppressed	884659	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	24	884659	2.7
	"South Dakota"	"46"	"2020"	"2020"	"Opium"	"T40.0"	0	892717	Unreliable
	"South Dakota"	"46"	"2020"	"2020"	"Heroin"	"T40.1"	Suppressed	892717	Suppressed
	"South Dakota"	"46"	"2020"	"2020"	"Other opioids"	"T40.2"	16	892717	Unreliable
	"South Dakota"	"46"	"2020"	"2020"	"Methadone"	"T40.3"	0	892717	Unreliable
	"South Dakota"	"46"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	36	892717	4.0
	"South Dakota"	"46"	"2021"	"2021"	"Opium"	"T40.0"	0	895376	Unreliable
	"South Dakota"	"46"	"2021"	"2021"	"Heroin"	"T40.1"	Suppressed	895376	Suppressed
	"South Dakota"	"46"	"2021"	"2021"	"Other opioids"	"T40.2"	13	895376	Unreliable
	"South Dakota"	"46"	"2021"	"2021"	"Methadone"	"T40.3"	0	895376	Unreliable
	"South Dakota"	"46"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	34	895376	3.8
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	895376	Unreliable
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	0	895376	Unreliable
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	10	895376	Unreliable
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	0	895376	Unreliable
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	38	895376	4.2
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	895376	Unreliable
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	0	895376	Unreliable
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	Suppressed	895376	Suppressed
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	0	895376	Unreliable
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	31	895376	3.5
	"Tennessee"	"47"	"2018"	"2018"	"Opium"	"T40.0"	0	6770010	Unreliable
	"Tennessee"	"47"	"2018"	"2018"	"Heroin"	"T40.1"	369	6770010	5.5
	"Tennessee"	"47"	"2018"	"2018"	"Other opioids"	"T40.2"	518	6770010	7.7
	"Tennessee"	"47"	"2018"	"2018"	"Methadone"	"T40.3"	70	6770010	1.0
	"Tennessee"	"47"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	845	6770010	12.5
	"Tennessee"	"47"	"2019"	"2019"	"Opium"	"T40.0"	0	6829174	Unreliable
	"Tennessee"	"47"	"2019"	"2019"	"Heroin"	"T40.1"	386	6829174	5.7
	"Tennessee"	"47"	"2019"	"2019"	"Other opioids"	"T40.2"	498	6829174	7.3
	"Tennessee"	"47"	"2019"	"2019"	"Methadone"	"T40.3"	54	6829174	0.8
	"Tennessee"	"47"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	1174	6829174	17.2
	"Tennessee"	"47"	"2020"	"2020"	"Opium"	"T40.0"	0	6886834	Unreliable
	"Tennessee"	"47"	"2020"	"2020"	"Heroin"	"T40.1"	334	6886834	4.8
	"Tennessee"	"47"	"2020"	"2020"	"Other opioids"	"T40.2"	572	6886834	8.3
	"Tennessee"	"47"	"2020"	"2020"	"Methadone"	"T40.3"	58	6886834	0.8
	"Tennessee"	"47"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	2135	6886834	31.0
	"Tennessee"	"47"	"2021"	"2021"	"Opium"	"T40.0"	0	6975218	Unreliable
	"Tennessee"	"47"	"2021"	"2021"	"Heroin"	"T40.1"	168	6975218	2.4
	"Tennessee"	"47"	"2021"	"2021"	"Other opioids"	"T40.2"	601	6975218	8.6
	"Tennessee"	"47"	"2021"	"2021"	"Methadone"	"T40.3"	76	6975218	1.1
	"Tennessee"	"47"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	2834	6975218	40.6
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	6975218	Unreliable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	89	6975218	1.3
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	474	6975218	6.8
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	67	6975218	1.0
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	2873	6975218	41.2
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	6975218	Unreliable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	25	6975218	0.4
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	259	6975218	3.7
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	24	6975218	0.3
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	1870	6975218	26.8
	"Texas"	"48"	"2018"	"2018"	"Opium"	"T40.0"	0	28701845	Unreliable
	"Texas"	"48"	"2018"	"2018"	"Heroin"	"T40.1"	682	28701845	2.4
	"Texas"	"48"	"2018"	"2018"	"Other opioids"	"T40.2"	485	28701845	1.7
	"Texas"	"48"	"2018"	"2018"	"Methadone"	"T40.3"	117	28701845	0.4
	"Texas"	"48"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	366	28701845	1.3
	"Texas"	"48"	"2019"	"2019"	"Opium"	"T40.0"	0	28995881	Unreliable
	"Texas"	"48"	"2019"	"2019"	"Heroin"	"T40.1"	748	28995881	2.6
	"Texas"	"48"	"2019"	"2019"	"Other opioids"	"T40.2"	470	28995881	1.6
	"Texas"	"48"	"2019"	"2019"	"Methadone"	"T40.3"	108	28995881	0.4
	"Texas"	"48"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	439	28995881	1.5
	"Texas"	"48"	"2020"	"2020"	"Opium"	"T40.0"	0	29360759	Unreliable
	"Texas"	"48"	"2020"	"2020"	"Heroin"	"T40.1"	799	29360759	2.7
	"Texas"	"48"	"2020"	"2020"	"Other opioids"	"T40.2"	566	29360759	1.9
	"Texas"	"48"	"2020"	"2020"	"Methadone"	"T40.3"	128	29360759	0.4
	"Texas"	"48"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	1066	29360759	3.6
	"Texas"	"48"	"2021"	"2021"	"Opium"	"T40.0"	Suppressed	29527941	Suppressed
	"Texas"	"48"	"2021"	"2021"	"Heroin"	"T40.1"	751	29527941	2.5
	"Texas"	"48"	"2021"	"2021"	"Other opioids"	"T40.2"	655	29527941	2.2
	"Texas"	"48"	"2021"	"2021"	"Methadone"	"T40.3"	124	29527941	0.4
	"Texas"	"48"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	1878	29527941	6.4
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	29527941	Unreliable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	591	29527941	2.0
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	700	29527941	2.4
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	138	29527941	0.5
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	2487	29527941	8.4
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	29527941	Unreliable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	271	29527941	0.9
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	395	29527941	1.3
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	63	29527941	0.2
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	1604	29527941	5.4
	"Utah"	"49"	"2018"	"2018"	"Opium"	"T40.0"	0	3161105	Unreliable
	"Utah"	"49"	"2018"	"2018"	"Heroin"	"T40.1"	160	3161105	5.1
	"Utah"	"49"	"2018"	"2018"	"Other opioids"	"T40.2"	294	3161105	9.3
	"Utah"	"49"	"2018"	"2018"	"Methadone"	"T40.3"	41	3161105	1.3
	"Utah"	"49"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	86	3161105	2.7
	"Utah"	"49"	"2019"	"2019"	"Opium"	"T40.0"	0	3205958	Unreliable
	"Utah"	"49"	"2019"	"2019"	"Heroin"	"T40.1"	142	3205958	4.4
	"Utah"	"49"	"2019"	"2019"	"Other opioids"	"T40.2"	272	3205958	8.5
	"Utah"	"49"	"2019"	"2019"	"Methadone"	"T40.3"	29	3205958	0.9
	"Utah"	"49"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	96	3205958	3.0
	"Utah"	"49"	"2020"	"2020"	"Opium"	"T40.0"	0	3249879	Unreliable
	"Utah"	"49"	"2020"	"2020"	"Heroin"	"T40.1"	142	3249879	4.4
	"Utah"	"49"	"2020"	"2020"	"Other opioids"	"T40.2"	228	3249879	7.0
	"Utah"	"49"	"2020"	"2020"	"Methadone"	"T40.3"	19	3249879	Unreliable
	"Utah"	"49"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	159	3249879	4.9
	"Utah"	"49"	"2021"	"2021"	"Opium"	"T40.0"	0	3337975	Unreliable
	"Utah"	"49"	"2021"	"2021"	"Heroin"	"T40.1"	146	3337975	4.4
	"Utah"	"49"	"2021"	"2021"	"Other opioids"	"T40.2"	192	3337975	5.8
	"Utah"	"49"	"2021"	"2021"	"Methadone"	"T40.3"	38	3337975	1.1
	"Utah"	"49"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	202	3337975	6.1
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	3337975	Unreliable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	119	3337975	3.6
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	184	3337975	5.5
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	20	3337975	0.6
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	222	3337975	6.7
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	3337975	Unreliable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	41	3337975	1.2
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	135	3337975	4.0
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	18	3337975	Unreliable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	228	3337975	6.8
	"Vermont"	"50"	"2018"	"2018"	"Opium"	"T40.0"	0	626299	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Heroin"	"T40.1"	68	626299	10.9
	"Vermont"	"50"	"2018"	"2018"	"Other opioids"	"T40.2"	20	626299	3.2
	"Vermont"	"50"	"2018"	"2018"	"Methadone"	"T40.3"	Suppressed	626299	Suppressed
	"Vermont"	"50"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	106	626299	16.9
	"Vermont"	"50"	"2019"	"2019"	"Opium"	"T40.0"	0	623989	Unreliable
	"Vermont"	"50"	"2019"	"2019"	"Heroin"	"T40.1"	40	623989	6.4
	"Vermont"	"50"	"2019"	"2019"	"Other opioids"	"T40.2"	22	623989	3.5
	"Vermont"	"50"	"2019"	"2019"	"Methadone"	"T40.3"	Suppressed	623989	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	102	623989	16.3
	"Vermont"	"50"	"2020"	"2020"	"Opium"	"T40.0"	0	623347	Unreliable
	"Vermont"	"50"	"2020"	"2020"	"Heroin"	"T40.1"	41	623347	6.6
